,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
172,Next To Me,Imagine Dragons,29779,https://open.spotify.com/track/31VOknKjFrEX47bZXzqcoF,6/19/2020,6/26/2020,Czech Republic
173,Naděje (feat. Václav Rouček),STEIN27,29382,https://open.spotify.com/track/1qGztCmaQqkgbsSUBs4ff0,6/19/2020,6/26/2020,Czech Republic
174,Za 100 let,Za100let,29295,https://open.spotify.com/track/7t2zn6Wl0SVnMOdtZlf8qS,6/19/2020,6/26/2020,Czech Republic
175,Nebaví,Marpo,29199,https://open.spotify.com/track/2D56RBs5hQmwJn1u95s4un,6/19/2020,6/26/2020,Czech Republic
176,everything i wanted,Billie Eilish,28962,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,6/19/2020,6/26/2020,Czech Republic
177,Hard For Me,Michele Morrone,28882,https://open.spotify.com/track/00PesUdTmC3Y5xtZbZND0p,6/19/2020,6/26/2020,Czech Republic
178,Silny refren,Horkýže Slíže,28869,https://open.spotify.com/track/6wnc03soJZURZVtyAbK81X,6/19/2020,6/26/2020,Czech Republic
179,Víno,Chinaski,28726,https://open.spotify.com/track/7m3A7nJjioOGQdmztQBgo7,6/19/2020,6/26/2020,Czech Republic
180,lovely (with Khalid),Billie Eilish,28691,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,6/19/2020,6/26/2020,Czech Republic
181,V lese,Pokáč,28679,https://open.spotify.com/track/1HFiNfOOtHJsq3LdcVQZbI,6/19/2020,6/26/2020,Czech Republic
182,Brousíme Nože,Kabát,28657,https://open.spotify.com/track/31U4uNeWxB1A56FgFq4jxv,6/19/2020,6/26/2020,Czech Republic
183,Chci zas v tobe spat,Lucie,28572,https://open.spotify.com/track/2vS6SP5AZdlfzXDp2Yn59p,6/19/2020,6/26/2020,Czech Republic
184,Be Alright,Dean Lewis,28536,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,6/19/2020,6/26/2020,Czech Republic
185,"Když nemůžeš, tak přidej",Mirai,28365,https://open.spotify.com/track/7DdwITgxQe8MST37qt4t2q,6/19/2020,6/26/2020,Czech Republic
186,Daisies,Katy Perry,28350,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,6/19/2020,6/26/2020,Czech Republic
187,Easy,Lenny,28344,https://open.spotify.com/track/0gN10BdQN54BUCN5xFhYEF,6/19/2020,6/26/2020,Czech Republic
188,Se Zeptej,Dorian,28339,https://open.spotify.com/track/5MWfEt9vIVNXuR8nsfATZl,6/19/2020,6/26/2020,Czech Republic
189,So Am I,Ava Max,28216,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,6/19/2020,6/26/2020,Czech Republic
190,Sem sober,CA$HANOVA BULHAR,28180,https://open.spotify.com/track/3KOVDn7GSRJOt5UNUaOzx6,6/19/2020,6/26/2020,Czech Republic
191,Burlaci,Kabát,27996,https://open.spotify.com/track/2pNUnN4DwHYhTQYp9AF7cQ,6/19/2020,6/26/2020,Czech Republic
192,Málem,Wesome,27984,https://open.spotify.com/track/05TV8Lt7t6bC3nLlpsoSkD,6/19/2020,6/26/2020,Czech Republic
193,Something Just Like This,The Chainsmokers,27581,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,6/19/2020,6/26/2020,Czech Republic
194,Zakazane uvolneni,Michal Hruza,27466,https://open.spotify.com/track/7wpbqcl0cxxGN8WNYz64Wr,6/19/2020,6/26/2020,Czech Republic
195,All Around The World (La La La),R3HAB,27433,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp,6/19/2020,6/26/2020,Czech Republic
196,Blah Blah Blah,Armin van Buuren,27402,https://open.spotify.com/track/65lC7Ey8QaVLvItAMF6Ap8,6/19/2020,6/26/2020,Czech Republic
197,If I Can't Have You,Shawn Mendes,27389,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,6/19/2020,6/26/2020,Czech Republic
198,Old Town Road - Remix,Lil Nas X,27339,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,6/19/2020,6/26/2020,Czech Republic
199,O trochu líp,Renne Dang,27301,https://open.spotify.com/track/5W1zYPSP3IVHmjfw4pGkuO,6/19/2020,6/26/2020,Czech Republic
200,Nešahej na mě,Pokáč,27235,https://open.spotify.com/track/4ig103buusN427FkCSzaMI,6/19/2020,6/26/2020,Czech Republic
1,Blinding Lights,The Weeknd,168951,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,6/26/2020,7/3/2020,Czech Republic
2,Roses - Imanbek Remix,SAINt JHN,140304,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,6/26/2020,7/3/2020,Czech Republic
3,ROCKSTAR (feat. Roddy Ricch),DaBaby,126561,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,6/26/2020,7/3/2020,Czech Republic
4,Breaking Me,Topic,115977,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,6/26/2020,7/3/2020,Czech Republic
5,Teď tady,Ektor,110437,https://open.spotify.com/track/28RZNfu3ECSTC6U8mhdL9Q,6/26/2020,7/3/2020,Czech Republic
6,Česká Floriida,Robin Zoot,109172,https://open.spotify.com/track/2K82hmiYt3POvX56n6lJH0,6/26/2020,7/3/2020,Czech Republic
7,Watermelon Sugar,Harry Styles,98013,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6/26/2020,7/3/2020,Czech Republic
8,Dance Monkey,Tones And I,96188,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,6/26/2020,7/3/2020,Czech Republic
9,GOOBA,6ix9ine,96146,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,6/26/2020,7/3/2020,Czech Republic
10,Savage Love (Laxed - Siren Beat),Jawsh 685,94599,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,6/26/2020,7/3/2020,Czech Republic
11,Kings & Queens,Ava Max,90604,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,6/26/2020,7/3/2020,Czech Republic
12,Do Pěti,Ektor,86851,https://open.spotify.com/track/1YFu3F7SpwRTdGTt56u9O4,6/26/2020,7/3/2020,Czech Republic
13,Hranice,Ektor,81990,https://open.spotify.com/track/4EPelmX1wjCWn6gr4kx9Ez,6/26/2020,7/3/2020,Czech Republic
14,death bed (coffee for your head),Powfu,76733,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,6/26/2020,7/3/2020,Czech Republic
15,Až na měsíc,Viktor Sheen,75628,https://open.spotify.com/track/2687fXBlOk6u6fiwLJ4E1l,6/26/2020,7/3/2020,Czech Republic
16,Ride It,Regard,74146,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,6/26/2020,7/3/2020,Czech Republic
17,Rain On Me (with Ariana Grande),Lady Gaga,67213,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,6/26/2020,7/3/2020,Czech Republic
18,Don't Start Now,Dua Lipa,65490,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,6/26/2020,7/3/2020,Czech Republic
19,Dobrej den,Refew,65062,https://open.spotify.com/track/4KHcGXpPxkmJ6h4WbXYWLO,6/26/2020,7/3/2020,Czech Republic
20,Someone You Loved,Lewis Capaldi,64938,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,6/26/2020,7/3/2020,Czech Republic
21,Break My Heart,Dua Lipa,63577,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,6/26/2020,7/3/2020,Czech Republic
22,Toosie Slide,Drake,60446,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,6/26/2020,7/3/2020,Czech Republic
23,Señorita,Shawn Mendes,60191,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6/26/2020,7/3/2020,Czech Republic
24,THE SCOTTS,THE SCOTTS,59947,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,6/26/2020,7/3/2020,Czech Republic
25,Deal Shora,Ektor,59361,https://open.spotify.com/track/6LIKzlFZMw9YirYlde6zNw,6/26/2020,7/3/2020,Czech Republic
26,Party Girl,StaySolidRocky,58736,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,6/26/2020,7/3/2020,Czech Republic
27,Svaz ceskych bohemu,Wohnout,58643,https://open.spotify.com/track/0twbASvGKPDvbWviKZcpyy,6/26/2020,7/3/2020,Czech Republic
28,Blueberry Faygo,Lil Mosey,57570,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,6/26/2020,7/3/2020,Czech Republic
29,Vzlítnout,Neno,57435,https://open.spotify.com/track/75eHVNWvQb6wTE1mEZY48z,6/26/2020,7/3/2020,Czech Republic
30,Original,Ektor,57336,https://open.spotify.com/track/4PfWRKlDWzhhvOlnMBG9Wo,6/26/2020,7/3/2020,Czech Republic
31,Zooty vs Tendo,Robin Zoot,57219,https://open.spotify.com/track/0vko9kH7khvBM2mv9itQvF,6/26/2020,7/3/2020,Czech Republic
32,ily (i love you baby) (feat. Emilee),Surf Mesa,56936,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,6/26/2020,7/3/2020,Czech Republic
33,Nemám dost (feat. Indigo & KOJO),Calin,56775,https://open.spotify.com/track/7D2sgT3LkRnl6I7hunrsoj,6/26/2020,7/3/2020,Czech Republic
34,Supalonely,BENEE,56064,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,6/26/2020,7/3/2020,Czech Republic
35,Before You Go,Lewis Capaldi,55680,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,6/26/2020,7/3/2020,Czech Republic
36,Falling,Trevor Daniel,54695,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,6/26/2020,7/3/2020,Czech Republic
37,Oblivion,Viktor Sheen,53586,https://open.spotify.com/track/0gsuaFpyFi9LHoIZqkLKDU,6/26/2020,7/3/2020,Czech Republic
38,Sunday Best,Surfaces,53015,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,6/26/2020,7/3/2020,Czech Republic
39,Gram Pod Nosem,Ektor,52916,https://open.spotify.com/track/4OelrfMpiK9AiCeOrKtE0B,6/26/2020,7/3/2020,Czech Republic
40,The Box,Roddy Ricch,52534,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,6/26/2020,7/3/2020,Czech Republic
41,Kytky z pumpy,Renne Dang,52464,https://open.spotify.com/track/0yPHAfN6d4Id9dsUeuWhJm,6/26/2020,7/3/2020,Czech Republic
42,Lízátko,KOJO,52434,https://open.spotify.com/track/3Os0NFzflZ5yaNN2Cld6aR,6/26/2020,7/3/2020,Czech Republic
43,Zrovna jí to najelo,CA$HANOVA BULHAR,50490,https://open.spotify.com/track/1waxcXUYLEme2y1qnubHma,6/26/2020,7/3/2020,Czech Republic
44,Růže,Calin,50234,https://open.spotify.com/track/0snC0JRK2kq9AbB0AjWTm8,6/26/2020,7/3/2020,Czech Republic
45,Lose Somebody,Kygo,50059,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,6/26/2020,7/3/2020,Czech Republic
46,MAMACITA,Black Eyed Peas,49789,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,6/26/2020,7/3/2020,Czech Republic
47,Circles,Post Malone,48887,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,6/26/2020,7/3/2020,Czech Republic
48,LALALA,Grey,48859,https://open.spotify.com/track/55HtKTQeAdPbLz8NtlkaKB,6/26/2020,7/3/2020,Czech Republic
49,Godzilla (feat. Juice WRLD),Eminem,48762,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,6/26/2020,7/3/2020,Czech Republic
50,Be Kind (with Halsey),Marshmello,47680,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,6/26/2020,7/3/2020,Czech Republic
51,Stát hrdě,Ektor,47460,https://open.spotify.com/track/6wzqehLBEooxZcD8UQvhIN,6/26/2020,7/3/2020,Czech Republic
52,Není Limit,Nik Tendo,47457,https://open.spotify.com/track/0csb0C9E7UGW7Yfi52wGPW,6/26/2020,7/3/2020,Czech Republic
53,TROLLZ (with Nicki Minaj),6ix9ine,47068,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso,6/26/2020,7/3/2020,Czech Republic
54,How You Like That,BLACKPINK,46889,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,6/26/2020,7/3/2020,Czech Republic
55,Parasite Eve,Bring Me The Horizon,46771,https://open.spotify.com/track/5OxclJsdFESni44YlpNpkR,6/26/2020,7/3/2020,Czech Republic
56,Hraješ Si Na Co,Nik Tendo,46547,https://open.spotify.com/track/38MzzUKqzNhAM9EoUTbsfM,6/26/2020,7/3/2020,Czech Republic
57,Easy Easy,Reginald,46478,https://open.spotify.com/track/2TDoneAkT9o288m0Z96fRQ,6/26/2020,7/3/2020,Czech Republic
58,In Your Eyes (feat. Alida),Robin Schulz,46307,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,6/26/2020,7/3/2020,Czech Republic
59,goosebumps,Travis Scott,46285,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,6/26/2020,7/3/2020,Czech Republic
60,2+1,Ektor,45923,https://open.spotify.com/track/6mDar5F7kWNeKAd78FfAdB,6/26/2020,7/3/2020,Czech Republic
61,Shallow,Lady Gaga,45339,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,6/26/2020,7/3/2020,Czech Republic
62,I Don't Care (with Justin Bieber),Ed Sheeran,45265,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,6/26/2020,7/3/2020,Czech Republic
63,In Your Eyes,The Weeknd,45109,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,6/26/2020,7/3/2020,Czech Republic
64,Beautiful People (feat. Khalid),Ed Sheeran,45057,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,6/26/2020,7/3/2020,Czech Republic
65,Mortal combat,Earth,44437,https://open.spotify.com/track/3ve2nu3WuTvWIeAe8R0ZTh,6/26/2020,7/3/2020,Czech Republic
66,Ulice,Ektor,44266,https://open.spotify.com/track/4xV1iVlra9OAxA7GcQ8967,6/26/2020,7/3/2020,Czech Republic
67,bad guy,Billie Eilish,44265,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,6/26/2020,7/3/2020,Czech Republic
68,Pisnicka (feat. Pokac),Pavel Callta,44104,https://open.spotify.com/track/0dp3uLJSUto8q1kLal1LLj,6/26/2020,7/3/2020,Czech Republic
69,HIGHEST IN THE ROOM,Travis Scott,44015,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,6/26/2020,7/3/2020,Czech Republic
70,Memories,Maroon 5,43731,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,6/26/2020,7/3/2020,Czech Republic
71,Zlatíčka,Kapitán Demo,43611,https://open.spotify.com/track/2pJoAuFgqqbOny1Ojo7Ggk,6/26/2020,7/3/2020,Czech Republic
72,Žádná Dieta,Robin Zoot,43581,https://open.spotify.com/track/1cNG5hqEOXvCONgs6P8zYf,6/26/2020,7/3/2020,Czech Republic
73,Mráz,Viktor Sheen,43291,https://open.spotify.com/track/6MlldqBpDJty0FAqJOi8EY,6/26/2020,7/3/2020,Czech Republic
74,V hlavě mám brouky,Amco,42973,https://open.spotify.com/track/3EAR6fsZWtniU0prr0k4EV,6/26/2020,7/3/2020,Czech Republic
75,hot girl bummer,blackbear,42962,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,6/26/2020,7/3/2020,Czech Republic
76,High Hopes,Panic! At The Disco,41701,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,6/26/2020,7/3/2020,Czech Republic
77,YAHODA,Mirai,41688,https://open.spotify.com/track/2m25cn629PZ92Dhnk0m39e,6/26/2020,7/3/2020,Czech Republic
78,Boss Bitch,Doja Cat,41296,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,6/26/2020,7/3/2020,Czech Republic
79,Lose Control,MEDUZA,41022,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,6/26/2020,7/3/2020,Czech Republic
80,Sedm Cifer,Ektor,40622,https://open.spotify.com/track/6AxjHtESygXtL2Ehar4D7n,6/26/2020,7/3/2020,Czech Republic
81,Plakala,DIVOKEJ BILL,40569,https://open.spotify.com/track/3h9EMra1EG4oncHLPiEJce,6/26/2020,7/3/2020,Czech Republic
82,Sladká,Dorian,40394,https://open.spotify.com/track/53babpnCbhRGyme9RPksyf,6/26/2020,7/3/2020,Czech Republic
83,ROXANNE,Arizona Zervas,40345,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,6/26/2020,7/3/2020,Czech Republic
84,Černobílej svět,Viktor Sheen,39873,https://open.spotify.com/track/49yeFC92MyOcVU8tiit4wj,6/26/2020,7/3/2020,Czech Republic
85,Rescue Me,OneRepublic,39717,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,6/26/2020,7/3/2020,Czech Republic
86,Lady & Trap,Robin Zoot,39623,https://open.spotify.com/track/7fB9GKrf3XyG2rTLx460q5,6/26/2020,7/3/2020,Czech Republic
87,Sweet but Psycho,Ava Max,39526,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,6/26/2020,7/3/2020,Czech Republic
88,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,39395,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA,6/26/2020,7/3/2020,Czech Republic
89,Bronco,Robin Zoot,39363,https://open.spotify.com/track/5caRH0FMvR1QRrfhwnuc95,6/26/2020,7/3/2020,Czech Republic
90,Believer,Imagine Dragons,39202,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,6/26/2020,7/3/2020,Czech Republic
91,Stuck with U (with Justin Bieber),Ariana Grande,39101,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,6/26/2020,7/3/2020,Czech Republic
92,Tak se nezlob,Marek Ztraceny,39071,https://open.spotify.com/track/2c1bi72Up6wiYxDn49CFdD,6/26/2020,7/3/2020,Czech Republic
93,Krok co krok,Calin,38876,https://open.spotify.com/track/1tAwt6KmefdWd9m21u3HLb,6/26/2020,7/3/2020,Czech Republic
94,Adore You,Harry Styles,38493,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,6/26/2020,7/3/2020,Czech Republic
95,Láska a data,Chinaski,37877,https://open.spotify.com/track/6Gpa8kQw5Zi657IsB83EQz,6/26/2020,7/3/2020,Czech Republic
96,Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist,Manu Pilas,37634,https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu,6/26/2020,7/3/2020,Czech Republic
97,I See Red,Everybody Loves an Outlaw,37579,https://open.spotify.com/track/2Xau3uNsnIb9FwzsvHR84z,6/26/2020,7/3/2020,Czech Republic
98,Aleiaio,Ben Cristovao,37089,https://open.spotify.com/track/4fUCTv421fKbSRFKuPi6ge,6/26/2020,7/3/2020,Czech Republic
99,RÁJ,Decky,37083,https://open.spotify.com/track/49HB2EjRtkmXZAKpu3OdKT,6/26/2020,7/3/2020,Czech Republic
100,Sbohem,Nik Tendo,37021,https://open.spotify.com/track/4yMHVqwhVJ0tgLUqxt5zAQ,6/26/2020,7/3/2020,Czech Republic
101,Piece Of Your Heart,MEDUZA,36883,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,6/26/2020,7/3/2020,Czech Republic
102,Hvězdáři,Kryštof,36867,https://open.spotify.com/track/4xJP2rJHIJXfxpIpzxhhIA,6/26/2020,7/3/2020,Czech Republic
103,SICKO MODE,Travis Scott,36718,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,6/26/2020,7/3/2020,Czech Republic
104,In My Mind,Dynoro,36624,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,6/26/2020,7/3/2020,Czech Republic
105,Say So,Doja Cat,36615,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,6/26/2020,7/3/2020,Czech Republic
106,Higher Love,Kygo,36606,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY,6/26/2020,7/3/2020,Czech Republic
107,Restart,Nik Tendo,36582,https://open.spotify.com/track/1FMEfTYJtdhU5PNjfVIcSd,6/26/2020,7/3/2020,Czech Republic
108,Síla Starejch Vín,Skwor,36479,https://open.spotify.com/track/6qgMr9LacgnihY9IdYriMP,6/26/2020,7/3/2020,Czech Republic
109,Stunnin' (feat. Harm Franklin),Curtis Waters,36119,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,6/26/2020,7/3/2020,Czech Republic
110,BBC,Robin Zoot,35928,https://open.spotify.com/track/3wZyqXh8SgQ7UHV1XVfc3g,6/26/2020,7/3/2020,Czech Republic
111,Jsme jenom fakani,CA$HANOVA BULHAR,35588,https://open.spotify.com/track/13T1GbptLNeMV9hD0qy4GR,6/26/2020,7/3/2020,Czech Republic
112,Pouzar,Robin Zoot,35429,https://open.spotify.com/track/1S0xOnuukPNtwX3dThJYF5,6/26/2020,7/3/2020,Czech Republic
113,Neviditelnej,Kontrafakt,35428,https://open.spotify.com/track/0wXZP3xs4b7vAFymzoENz1,6/26/2020,7/3/2020,Czech Republic
114,ØTCHI,Mirai,35387,https://open.spotify.com/track/71BCQXb4lj0inm0cisGa3M,6/26/2020,7/3/2020,Czech Republic
115,Bonbon,Robin Zoot,35355,https://open.spotify.com/track/727oA1KMd4kFohcI9NQW8y,6/26/2020,7/3/2020,Czech Republic
116,Locked Up (#hot16challenge2),Milion Plus,35187,https://open.spotify.com/track/0oN788GgDxoeHyvIutiSjM,6/26/2020,7/3/2020,Czech Republic
117,POJĎ KE MNĚ BLÍŽ,Mirai,35179,https://open.spotify.com/track/6YsCRfIGE5DekAHwPeSLSR,6/26/2020,7/3/2020,Czech Republic
118,Descent,STEIN27,34590,https://open.spotify.com/track/0Oc7jO4uOtUbvhCo4wV86k,6/26/2020,7/3/2020,Czech Republic
119,Hadi,CA$HANOVA BULHAR,34555,https://open.spotify.com/track/13yD6YGhloxy7vmAsJpRUW,6/26/2020,7/3/2020,Czech Republic
120,Freedom,Kygo,33873,https://open.spotify.com/track/2nx0EIlIKMnMgWnj40O0HQ,6/26/2020,7/3/2020,Czech Republic
121,Bad Liar,Imagine Dragons,33771,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,6/26/2020,7/3/2020,Czech Republic
122,Sedm,Nik Tendo,33474,https://open.spotify.com/track/7Kk3JdKFFQv1YN2hluyx1J,6/26/2020,7/3/2020,Czech Republic
123,Alkohol a Molly,Viktor Sheen,33332,https://open.spotify.com/track/6Fn9OVLZ9iGRS6SLsrFemT,6/26/2020,7/3/2020,Czech Republic
124,Kancelář - Official Remix,Ektor,33224,https://open.spotify.com/track/6Fc7mlF8R1I0yENYoZ201s,6/26/2020,7/3/2020,Czech Republic
125,Každý ráno,Chinaski,33180,https://open.spotify.com/track/3qe8nGycGxqKBPEeUIkBsH,6/26/2020,7/3/2020,Czech Republic
126,Díky,Rest,33091,https://open.spotify.com/track/3UJKcvUrCRCL4YqgagK9xJ,6/26/2020,7/3/2020,Czech Republic
127,KURT,Majk Spirit,32992,https://open.spotify.com/track/02G6cX97PSUcfxOq8l0nuO,6/26/2020,7/3/2020,Czech Republic
128,Neonový město,Sensey,32752,https://open.spotify.com/track/2vIeHhvghc8dOgCie9p6Az,6/26/2020,7/3/2020,Czech Republic
129,Play Date,Melanie Martinez,32576,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,6/26/2020,7/3/2020,Czech Republic
130,Tsunami,DIVOKEJ BILL,32490,https://open.spotify.com/track/5op1X8TfWNUmJnwRzCQ3qL,6/26/2020,7/3/2020,Czech Republic
131,Na Chvíli,Nik Tendo,32304,https://open.spotify.com/track/328Cr2ztwoeLCGvJIJH64p,6/26/2020,7/3/2020,Czech Republic
132,SOS (feat. Aloe Blacc),Avicii,32064,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,6/26/2020,7/3/2020,Czech Republic
133,Žijeme umíráme,Dorian,32031,https://open.spotify.com/track/5Hb3T7wUFrt32aXVBhELvF,6/26/2020,7/3/2020,Czech Republic
134,Let Me Down Slowly,Alec Benjamin,31976,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,6/26/2020,7/3/2020,Czech Republic
135,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,31888,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,6/26/2020,7/3/2020,Czech Republic
136,Mala dama,Kabát,31870,https://open.spotify.com/track/0nVCQoIiDjnZWXHMRCD2Ko,6/26/2020,7/3/2020,Czech Republic
137,Physical,Dua Lipa,31813,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,6/26/2020,7/3/2020,Czech Republic
138,More Than You Know,Axwell /\ Ingrosso,31724,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP,6/26/2020,7/3/2020,Czech Republic
139,Thunder,Imagine Dragons,31689,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB,6/26/2020,7/3/2020,Czech Republic
140,Don't Call Me Up,Mabel,31348,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,6/26/2020,7/3/2020,Czech Republic
141,Fotbal a Rap,Labello,31288,https://open.spotify.com/track/1rNCFrpdHBD32kHmuEfMgM,6/26/2020,7/3/2020,Czech Republic
142,PROUD,Adam Mišík,31154,https://open.spotify.com/track/0ENrWxcjFcgyerCQjrdNj1,6/26/2020,7/3/2020,Czech Republic
143,BUDE LÍP,Milion Plus,30949,https://open.spotify.com/track/1HURVedroTlzswJbtfbVEh,6/26/2020,7/3/2020,Czech Republic
144,Zlato,Viktor Sheen,30948,https://open.spotify.com/track/4s4LctENLwJP4ceVDO9BKm,6/26/2020,7/3/2020,Czech Republic
145,Intentions (feat. Quavo),Justin Bieber,30754,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,6/26/2020,7/3/2020,Czech Republic
146,Sám,Hasan,30722,https://open.spotify.com/track/1DOHjrGbhgzAXac1s5FfTR,6/26/2020,7/3/2020,Czech Republic
147,Sucker,Jonas Brothers,30650,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,6/26/2020,7/3/2020,Czech Republic
148,Ritual,Tiësto,30458,https://open.spotify.com/track/0FEk8LwY8h4rAR63ggfhV0,6/26/2020,7/3/2020,Czech Republic
149,Youngblood,5 Seconds of Summer,30430,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,6/26/2020,7/3/2020,Czech Republic
150,Srdce nehasnou,Karel Gott,30346,https://open.spotify.com/track/7B0v2BoErGObmTwO2CJgWa,6/26/2020,7/3/2020,Czech Republic
151,"Slibuju, Že Nebudu Pít",Rybičky 48,30319,https://open.spotify.com/track/24Uo7TSYjcxJjMFXalr9fN,6/26/2020,7/3/2020,Czech Republic
152,Nik Tendo - Scale To Fit,Yzomandias,30216,https://open.spotify.com/track/1fFIknTF8kfYEHNqcs46Yv,6/26/2020,7/3/2020,Czech Republic
153,Happier,Marshmello,30190,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,6/26/2020,7/3/2020,Czech Republic
154,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,30184,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0,6/26/2020,7/3/2020,Czech Republic
155,Lucid Dreams,Juice WRLD,29992,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,6/26/2020,7/3/2020,Czech Republic
